premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Mary finishes work early, Tina's friend will meet him for dinner at their favorite restaurant.",Mary has a wife.,N,possessive,270,type5P_possessive_270,Tina's friend,unrelated
"If Mary finishes work early, his partner will meet him for dinner at their favorite restaurant.",Mary has a wife.,N,possessive,270,type5P_possessive_270,their favorite restaurant,somewhat_related
"If Mary finishes work early, his wife will meet him for dinner at their favorite restaurant.",Mary has a wife.,E,possessive,270,type5P_possessive_270,his wife,related
"If Mary passes her driving test, Tina's friend will take her out for a celebratory dinner.",Mary has a best friend.,N,possessive,271,type5P_possessive_271,Tina's friend,unrelated
"If Mary passes her driving test, her acquaintance will take her out for a celebratory dinner.",Mary has a best friend.,N,possessive,271,type5P_possessive_271,her acquaintance,somewhat_related
"If Mary passes her driving test, her best friend will take her out for a celebratory dinner.",Mary has a best friend.,E,possessive,271,type5P_possessive_271,her best friend,related
"If Mary takes the train to the city, Tina's friend will meet her at the station.",Mary has a best friend.,N,possessive,272,type5P_possessive_272,Tina's friend,unrelated
"If Mary takes the train to the city, her acquaintance will meet her at the station.",Mary has a best friend.,N,possessive,272,type5P_possessive_272,her acquaintance,somewhat_related
"If Mary takes the train to the city, her best friend will meet her at the station.",Mary has a best friend.,E,possessive,272,type5P_possessive_272,her best friend,related
"If Mary's flight is delayed, Tina's friend will wait for her at the airport.",Mary has a friend.,N,possessive,273,type5P_possessive_273,Tina's friend,unrelated
"If Mary's flight is delayed, her acquaintance will wait for her at the airport.",Mary has a friend.,N,possessive,273,type5P_possessive_273,her acquaintance,somewhat_related
"If Mary's flight is delayed, her friend will wait for her at the airport.",Mary has a friend.,E,possessive,273,type5P_possessive_273,her friend,related
"If Mary's students win the competition, Tina's friend will treat them to ice cream.",Mary has students.,N,possessive,274,type5P_possessive_274,Tina's friend,unrelated
"If Mary's students win the competition, their teacher will treat them to ice cream.",Mary has students.,E,possessive,274,type5P_possessive_274,their teacher,related
"If Mary's tutees win the competition, their teacher will treat them to ice cream.",Mary has students.,N,possessive,274,type5P_possessive_274,their teacher,somewhat_related
"If Mason completes his work early, Tina's friend will take him out for lunch.",Mason has a colleague.,N,possessive,275,type5P_possessive_275,Tina's friend,unrelated
"If Mason completes his work early, his colleague will take him out for lunch.",Mason has a colleague.,E,possessive,275,type5P_possessive_275,his colleague,related
"If Mason completes his work early, his teammate will take him out for lunch.",Mason has a colleague.,N,possessive,275,type5P_possessive_275,his teammate,somewhat_related
"If Matthew arrives on time, Tina's friend will be able to start the meeting promptly.",Matthew has colleagues.,N,possessive,276,type5P_possessive_276,Tina's friend,unrelated
"If Matthew arrives on time, his colleagues will be able to start the meeting promptly.",Matthew has colleagues.,E,possessive,276,type5P_possessive_276,his colleagues,related
"If Matthew arrives on time, his teammates will be able to start the meeting promptly.",Matthew has colleagues.,N,possessive,276,type5P_possessive_276,his teammates,somewhat_related
"If Mia agrees to go shopping, Tina's friend will drive her to the mall.",Mia has a friend.,N,possessive,277,type5P_possessive_277,Tina's friend,unrelated
"If Mia agrees to go shopping, her acquaintance will drive her to the mall.",Mia has a friend.,N,possessive,277,type5P_possessive_277,her acquaintance,somewhat_related
"If Mia agrees to go shopping, her friend will drive her to the mall.",Mia has a friend.,E,possessive,277,type5P_possessive_277,her friend,related
"If Mia arrives late, Tina's friend will save her a seat at the concert.",Mia has a friend.,N,possessive,278,type5P_possessive_278,Tina's friend,unrelated
"If Mia arrives late, her acquaintance will save her a seat at the concert.",Mia has a friend.,N,possessive,278,type5P_possessive_278,her acquaintance,somewhat_related
"If Mia arrives late, her friend will save her a seat at the concert.",Mia has a friend.,E,possessive,278,type5P_possessive_278,her friend,related
"If Mia completes her work on time, Tina's friend will give her a bonus.",Mia has a manager.,N,possessive,279,type5P_possessive_279,Tina's friend,unrelated
"If Mia completes her work on time, her director will give her a bonus.",Mia has a manager.,N,possessive,279,type5P_possessive_279,her director,somewhat_related
"If Mia completes her work on time, her manager will give her a bonus.",Mia has a manager.,E,possessive,279,type5P_possessive_279,her manager,related
"If Mia finishes her work early, Tina's friend will give her the rest of the day off.",Mia has a boss.,N,possessive,280,type5P_possessive_280,Tina's friend,unrelated
"If Mia finishes her work early, Tina's friend will take her out for dinner.",Mia has a best friend.,N,possessive,280,type5P_possessive_280,Tina's friend,unrelated
"If Mia finishes her work early, her acquaintance will take her out for dinner.",Mia has a best friend.,N,possessive,280,type5P_possessive_280,her acquaintance,somewhat_related
"If Mia finishes her work early, her best friend will take her out for dinner.",Mia has a best friend.,E,possessive,281,type5P_possessive_281,her best friend,related
"If Mia finishes her work early, her boss will give her the rest of the day off.",Mia has a boss.,E,possessive,281,type5P_possessive_281,her boss,related
"If Mia finishes her work early, her director will give her the rest of the day off.",Mia has a boss.,N,possessive,281,type5P_possessive_281,her director,somewhat_related
"If Mia's car breaks down, Tina's friend will give her a ride to the office.",Mia has a coworker.,N,possessive,282,type5P_possessive_282,Tina's friend,unrelated
"If Mia's car breaks down, her associate will give her a ride to the office.",Mia has a coworker.,N,possessive,282,type5P_possessive_282,her associate,somewhat_related
"If Mia's car breaks down, her coworker will give her a ride to the office.",Mia has a coworker.,E,possessive,282,type5P_possessive_282,her coworker,related
"If Mia's flight arrives on time, Tina's friend  will be waiting for her at the airport.",Mia has a husband.,N,possessive,283,type5P_possessive_283,Tina's friend,unrelated
"If Mia's flight arrives on time, her husband will be waiting for her at the airport.",Mia has a husband.,E,possessive,283,type5P_possessive_283,her husband,related
"If Mia's flight arrives on time, her partner will be waiting for her at the airport.",Mia has a husband.,N,possessive,283,type5P_possessive_283,her partner,somewhat_related
"If Michael arrives on time, Tina's friend will drive him to the concert.",Michael has a friend.,N,possessive,284,type5P_possessive_284,Tina's friend,unrelated
"If Michael arrives on time, Tina's friend will throw him a surprise party.",Michael has friends.,N,possessive,284,type5P_possessive_284,Tina's friend,unrelated
"If Michael arrives on time, his acquaintance will drive him to the concert.",Michael has a friend.,N,possessive,284,type5P_possessive_284,his acquaintance,somewhat_related
"If Michael arrives on time, his acquaintances will throw him a surprise party.",Michael has friends.,N,possessive,285,type5P_possessive_285,his acquaintances,somewhat_related
"If Michael arrives on time, his friend will drive him to the concert.",Michael has a friend.,E,possessive,285,type5P_possessive_285,his friend,related
"If Michael arrives on time, his friends will throw him a surprise party.",Michael has friends.,E,possessive,285,type5P_possessive_285,his friends,related
"If Michael passes his driving test, Tina's friend will buy him a car.",Michael has parents.,N,possessive,286,type5P_possessive_286,Tina's friend,unrelated
"If Michael passes his driving test, his guardians will buy him a car.",Michael has parents.,N,possessive,286,type5P_possessive_286,his guardians,somewhat_related
"If Michael passes his driving test, his parents will buy him a car.",Michael has parents.,E,possessive,286,type5P_possessive_286,his parents,related
"If Nancy arrives early, Tina's friend will be waiting for her at the train station.",Nancy has a friend.,N,possessive,287,type5P_possessive_287,Tina's friend,unrelated
"If Nancy arrives early, Tina's friend will meet him at the train station.",Nancy has a brother.,N,possessive,287,type5P_possessive_287,Tina's friend,unrelated
"If Nancy arrives early, her acquaintance will be waiting for her at the train station.",Nancy has a friend.,N,possessive,287,type5P_possessive_287,her acquaintance,somewhat_related
"If Nancy arrives early, her friend will be waiting for her at the train station.",Nancy has a friend.,E,possessive,288,type5P_possessive_288,her friend,related
"If Nancy arrives early, his brother will meet him at the train station.",Nancy has a brother.,E,possessive,288,type5P_possessive_288,his brother,related
"If Nancy arrives early, his sibling will meet him at the train station.",Nancy has a brother.,N,possessive,288,type5P_possessive_288,his sibling,somewhat_related
"If Nancy confirms her arrival, Tina's friend will meet her at the train station.",Nancy has a colleague.,N,possessive,289,type5P_possessive_289,Tina's friend,unrelated
